GEOID20,District
42009000400,78
42041000400,199
42041000807,88
42041000485,87
42029001290,167
42029001460,158
42029000100,74
42029000510,167
42113000130,110
42079000227,117
42079000240,117
42061000240,81
42077000220,22
42077001410,133
42077000350,22
42079001886,118
42079001025,116
42079002715,121
42079002700,121
42079000470,119
42079001995,118
42079000230,117
42079002725,121
42079000070,118
42079002460,118
42079000930,116
42079002565,118
42079000965,116
42079000725,120
42089000370,122
42089000297,176
42089000253,189
42009000260,78
42105000030,67
42061000350,81
42061000530,81
42061000400,81
42079001150,119
42079002345,119
42079000215,117
42079001330,120
42079000452,118
42011000750,126
42011000510,130
42035000300,76
42035000265,76
42035000360,76
42035000140,76
42035000160,76
42117000160,68
42117000251,68
42009000310,78
42009000150,78
42035000120,76
42035000070,76
42035000280,76
42035000210,76
42011000810,5
42011001050,127
42117000340,68
42029000780,26
42029001320,155
42029000760,13
42029001720,74
42029000421,157
42029000420,157
42029000965,157
42089000043,115
42089000026,122
42041000410,199
42041000622,199
42079003050,121
42079002470,119
42079001294,117
42079001320,120
42079002845,121
42079000985,116
42079002480,120
42079000650,120
42011001110,126
42117000190,68
42073000110,9
42075000010,102
42035000350,76
42035000290,76
42011000295,128
42011000120,129
42011000388,5
42029000530,167
42075000520,102
42075000210,102
42075000030,102
42075000350,102
42011000940,128
42011001694,130
42011001477,129
42011001185,126
42011000790,129
42011001460,128
42011000260,129
42011001640,129
42075000460,101
42131000210,110
42035000090,76
42035000250,76
42041000320,88
42045000910,185
42045003150,163
42081000410,83
42081000640,76
42081000170,85
42029000010,74
42029000935,150
42029001378,74
42011000850,130
42011001140,126
42011000397,5
42011001610,187
42081000630,83
42081000620,83
42009000355,78
42029000925,150
42063000460,62
42063000260,62
42063000080,62
42063000420,62
42063000190,62
42063000180,62
42063000630,62
42011001495,129
42009000180,78
42009000410,78
42089000173,189
42089000005,115
42089000197,176
42089000053,115
42089000046,115
42089000256,189
42041000731,87
42041000290,199
42063000290,62
42063000580,62
42063000210,62
42063000055,62
42063000170,62
42063000255,62
42063000750,62
42075000360,102
42075000410,14
42075000504,102
42075000080,101
42075000120,102
42075000470,101
42077000010,134
42077001140,132
42077000610,137
42077001230,134
42077000540,131
42077001200,132
42077000570,131
42077000880,134
42077001390,133
42077000020,133
42077001150,132
42077000330,22
42077001350,187
42077000430,22
42077001450,133
42077000410,22
42077000840,131
42077001040,131
42077000560,22
42089000023,122
42089000130,122
42089000240,122
42089000190,115
42089000350,115
42089000360,115
42089000230,115
42089000220,122
42089000176,189
42089000110,176
42089000164,176
42029000840,74
42029000414,157
42029000820,74
42063000040,73
42029001830,161
42029001000,158
42029001140,167
42029000037,160
42077001310,138
42077000620,137
42077000095,22
42077001080,131
42077001130,132
42077001025,132
42077000920,134
42077000080,133
42077000210,133
42133000550,95
42023000090,67
42023000080,67
42057000060,78
42057000070,78
42077000310,22
42077001256,134
42077000810,138
42077001222,134
42077000970,187
42077001000,132
42077001255,134
42077000190,133
42077000120,132
42063000140,62
42063000030,62
42083000120,67
42083000180,67
42083000380,67
42083000190,67
42083000400,67
42083000430,67
42045000851,160
42045002810,165
42045003088,160
42045002924,161
42045001380,166
42045002380,168
42045001090,185
42045002020,164
42045003580,164
42045001860,165
42045000990,164
42045003570,164
42045001910,161
42045003520,163
42045000900,185
42045003590,164
42083000050,67
42083000080,67
42083000340,67
42011000380,5
42011000800,5
42011000980,127
42011001770,128
42011000860,128
42011001470,128
42011000990,127
42133001160,94
42133001180,94
42009000120,78
42009000330,78
42045003685,164
42045000103,160
42059000200,50
42059000340,50
42059000470,50
42133001275,47
42059000010,50
42089000218,176
42089000120,176
42089000310,176
42047000080,75
42047000150,75
42057000050,78
42051001111,52
42051000536,49
42051000300,52
42119000210,85
42119000080,85
42119000160,85
42033000350,75
42033000210,73
42033000520,73
42033000260,66
42033000300,66
42033000550,73
42109000220,82
42051000692,52
42089000033,122
42089000291,176
42089000090,176
42089000180,115
42051000751,49
42057000030,78
42119000140,85
42119000190,85
42033000170,75
42045001920,161
42045001810,165
42045001510,166
42059000350,50
42059000240,50
42059000370,50
42051000320,49
42051000860,52
42027000280,171
42059000480,50
42059000380,50
42059000050,50
42051000120,69
42063000230,62
42063000480,62
42063000640,59
42059000395,50
42051000161,52
42051000660,52
42051000761,49
42027000605,171
42027000500,77
42027000520,77
42095000608,189
42095000960,183
42095000390,183
42095000615,189
42095000060,137
42133000790,169
42133001140,94
42059000130,50
42059000410,50
42011000830,129
42011000767,126
42011000430,187
42011000646,130
42011000058,5
42011000580,130
42011000690,130
42133000210,94
42045001600,163
42045000250,159
42059000070,50
42051000850,52
42051000470,49
42051000420,52
42051000100,69
42029000660,13
42029001070,158
42029000895,13
42029001835,156
42029001870,167
42095000050,189
42095000980,136
42029000240,157
42029001415,155
42029001360,155
42029001824,155
42029001040,157
42029000850,13
42029001480,26
42029001530,156
42029001190,167
42033000470,75
42019000440,12
42019000520,64
42019000379,12
42019000500,63
42051000980,52
42045003730,164
42045003820,165
42045002620,162
42045001160,166
42045003291,163
42045000090,159
42045000010,185
42045000150,159
42045000380,159
42045003340,163
42045000630,159
42045003130,163
42045002321,168
42045001710,165
42089000015,115
42089000140,176
42019000540,64
42123000110,65
42123000351,65
42123000300,65
42059000020,50
42059000435,50
42051000880,52
42051000601,49
42119000110,85
42119000200,85
42119000060,85
42133000110,93
42133000180,196
42133000560,169
42029001410,26
42033000180,75
42033000460,75
42109000250,82
42109000040,82
42089000162,176
42019000570,9
42019000150,11
42019000600,28
42125001140,39
42125000630,46
42133000570,92
42133000250,100
42133000880,95
42133000660,93
42019000075,11
42019000530,28
42019000845,12
42019000300,63
42019000050,63
42019000650,11
42019000016,28
42125000030,50
42125000715,58
42125000745,58
42125000490,39
42125000080,50
42125001645,50
42125001920,48
42125000840,50
42125001075,46
42125001010,50
42093000090,108
42093000130,108
42025000376,122
42129001580,58
42129000620,57
42129002550,54
42129002460,58
42051000331,49
42051000640,52
42051000970,52
42051000945,52
42051000010,49
42051000190,52
42115000230,111
42115000300,111
42033000690,73
42033000040,73
42033000240,73
42033000410,73
42033000030,73
42059000180,50
42059000030,50
42059000220,50
42019000242,11
42019000320,11
42019000700,11
42019000330,11
42019000020,64
42027000270,171
42027000540,73
42027000420,77
42027000236,77
42111000450,69
42111000430,69
42111000240,69
42111000370,69
42111000410,71
42111000130,71
42111000250,69
42005000180,60
42037000595,109
42095000115,131
42041000601,199
42041000714,87
42041000245,103
42041000269,103
42041000728,87
42041000890,103
42095001210,189
42095001060,183
42095000830,131
42095000150,137
42095000560,136
42095001320,136
42095000450,136
42095000601,189
42025000379,122
42109000230,82
42119000040,85
42119000220,85
42119000090,85
42119000180,85
42033000280,66
42033000420,73
42051001072,49
42051000580,49
42051000870,52
42081000660,85
42081000550,76
42081000722,83
42081000300,83
42009000130,78
42005000590,60
42059000102,50
42059000320,50
42059000420,50
42089000340,176
42089000036,122
42009000040,78
42059000160,50
42059000140,50
42129000890,57
42129000140,60
42129000930,57
42129001620,58
42129000660,56
42129001650,56
42129000690,57
42129000720,57
42129001640,58
42045000190,159
42045000080,159
42095000840,131
42095000430,183
42095000870,183
42095000810,131
42033000320,75
42109000140,82
42115000020,111
42037000232,109
42005000360,60
42047000210,75
42047000200,75
42047000220,75
42015000040,110
42015000590,110
42015000110,110
42015000050,68
42015000140,110
42015000370,110
42013000510,80
42013000020,80
42013000860,80
42013000261,79
42013000710,79
42013000460,79
42095000160,137
42047000122,75
42047000140,75
42071000640,96
42071001130,100
42071001610,37
42071000429,97
42071001770,97
42071001520,98
42071001884,98
42021000675,72
42021001041,71
42021000405,71
42021001660,71
42021000440,72
42021001385,72
42021000636,80
42021001452,73
42021001785,73
42005000710,60
42095000345,135
42095000900,137
42095000910,137
42097000240,108
42071001780,97
42021001395,72
42021000235,72
42021000080,72
42085000700,8
42085000540,8
42133001220,95
42133000970,92
42133000120,93
42033000540,73
42033000230,75
42033000570,75
42021000479,72
42071001710,99
42019000630,9
42019000550,28
42107000105,125
42107001015,125
42107000792,125
42107000970,107
42097000920,108
42021000457,72
42045002680,162
42045001260,166
42045003950,164
42045001970,161
42045002740,185
42045002000,161
42045002630,162
42045000568,159
42045001670,160
42045003200,163
42045002042,161
42027000595,171
42027000330,73
42027000410,77
42133001210,47
42133000675,47
42133000370,169
42133000430,196
42107001565,107
42107001640,123
42107000490,107
42107000015,123
42097000670,107
42097000750,108
42097000310,108
42097000840,108
42097000040,107
42097000120,108
42051000221,52
42051000811,69
42045000970,164
42045001360,166
42045002345,168
42045000950,164
42045002930,165
42045003050,159
42045002790,165
42045002030,162
42045001720,165
42045003210,163
42045000831,160
42045002750,185
42045002510,162
42045000410,159
42123000250,65
42123000255,65
42133000140,92
42133000950,93
42133001340,47
42133000460,92
42133001350,47
42133000533,47
42095000460,136
42095000300,135
42095001110,183
42027000340,84
42027000760,77
42027000320,73
42097000590,107
42069000460,113
42069001420,114
42069002125,113
42069000745,112
42069001605,114
42051000630,52
42051000435,49
42049000370,1
42049000610,4
42111000610,69
42041000724,87
42041000500,87
42123000181,65
42041000010,88
42041000100,199
42041000880,199
42111000390,71
42085000620,8
42085000735,7
42085001070,7
42085000640,8
42085000475,7
42085000160,8
42069002015,113
42069002090,117
42069001110,117
42069000055,112
42069000595,112
42069000950,113
42069000115,112
42069002320,117
42097000140,107
42097000475,107
42097000490,108
42097000360,107
42097000680,107
42097000740,108
42107000060,125
42037000470,109
42013000480,79
42013000720,79
42013000520,80
42013000411,79
42013000390,79
42013000960,80
42013000470,79
42013000230,79
42013000940,80
42013000920,80
42013000630,80
42107000270,187
42107001275,123
42107001690,125
42107001535,123
42107001625,107
42119000010,85
42041000020,88
42041000510,87
42041000823,88
42041000460,87
42041000490,87
42033000010,73
42033000270,66
42109000150,82
42005000670,63
42005000580,60
42013000740,79
42013000080,79
42059000104,50
42025000258,122
42025000170,122
42025000360,187
42025000270,187
42051000280,49
42051000131,52
42017001900,31
42017001950,18
42017002570,18
42017001920,31
42017001890,31
42017002690,18
42017000330,141
42017000340,142
42017002165,143
42017002280,145
42017002050,18
42017000310,141
42017002270,138
42017000285,170
42017000130,141
42051000450,52
42051001045,58
42051000350,49
42087000280,84
42087000050,84
42087000110,84
42087000080,84
42129001910,54
42129001010,54
42129000940,58
42129001200,59
42129001630,58
42129002530,54
42129000730,57
42129000760,57
42129000540,57
42129000510,57
42129000610,57
42017002830,145
42017001420,178
42017000300,143
42021000660,72
42087000100,84
42097000170,107
42097000150,108
42097000730,108
42097000390,107
42097000900,108
42097000630,107
42097000830,108
42097000070,107
42097000130,108
42097000850,108
42107001040,125
42107000840,125
42107001175,125
42107000780,187
42017001500,178
42017001220,142
42125000160,46
42125000900,39
42125000340,39
42125000330,39
42107000330,107
42107000285,123
42107000155,123
42051000156,52
42051000560,49
42051000890,69
42051000900,69
42107000175,123
42107001310,125
42107000940,125
42021001851,71
42021000270,73
42021000280,73
42021001770,72
42021001060,71
42021000695,73
42021000595,71
42021000290,71
42049001072,3
42049001330,4
42049000300,1
42125001510,46
42125000272,48
42125001945,48
42125000960,46
42125001362,48
42129002420,56
42129003050,57
42103000040,139
42103000022,115
42129002970,55
42129000210,59
42125000590,48
42125001630,50
42129000850,57
42129000410,58
42129002095,54
42129000490,59
42129000950,55
42041000525,88
42041000183,88
42041000194,103
42107000900,125
42107000565,123
42063000695,62
42063000130,62
42013000600,80
42025000428,122
42095000290,135
42095000230,135
42095000800,131
42095000880,183
42095000339,135
42095000337,135
42049000880,3
42125001540,49
42125000530,48
42125001550,46
42125001770,39
42125001180,50
42125001850,48
42103000110,139
42103000052,139
42095000470,136
42095000550,136
42095000930,183
42013000620,80
42049001460,2
42125001760,39
42109000260,82
42033000480,75
42013000161,79
42013000760,79
42013000750,79
42013000291,79
42071001580,100
42071001640,100
42071000210,98
42049001050,4
42049000898,3
42049000902,3
42049001440,2
42049001450,2
42071000350,41
42071000330,41
42071001850,124
42071000550,124
42071001904,124
42071000050,99
42071000520,124
42125000140,49
42125000570,48
42109000170,82
42063000370,73
42039000310,64
42039000050,6
42039000380,6
42039000630,6
42121000116,64
42121000040,64
42039000370,6
42039000330,6
42049000280,1
42049001320,4
42049000420,1
42049001290,2
42049000650,2
42049000930,2
42049001410,65
42049001400,65
42049001317,3
42049001316,3
42043000023,14
42043001220,106
42043001135,105
42043000300,104
42043000250,104
42043001380,107
42043000766,105
42043000840,86
42043001280,106
42099000216,86
42129001670,56
42129000230,59
42129000810,57
42129002510,54
42129001000,54
42129001470,58
42129002810,59
42085000445,7
42085000825,7
42085000630,8
42083000010,67
42107000025,123
42107001355,123
42011001630,129
42011000600,127
42011000056,5
42011001438,130
42011001775,128
42071001790,97
42071001720,96
42017001490,178
42017000070,141
42017000680,141
42017001740,138
42017000370,141
42123000070,65
42043000932,86
42043000900,106
42043001205,105
42043001302,106
42043000800,107
42043000910,107
42015000300,110
42015000520,110
42015000230,110
42013000171,79
42013000800,80
42013000850,80
42043001368,105
42133000320,94
42133000740,93
42133000630,92
42133000220,92
42015000390,68
42015000100,68
42015000060,68
42015000020,110
42039000140,8
42039000620,8
42071000010,99
42071001930,41
42071001590,37
42133000980,92
42133000050,169
42133001000,47
42083000370,67
42083000160,67
42071001070,37
42071001160,97
42071001540,98
42049000030,65
42049000340,1
42071000710,97
42071000600,96
42071000070,99
42071000870,96
42083000410,67
42107000830,125
42107001505,123
42107000815,123
42107000950,125
42107000470,107
42107000460,123
42129001930,54
42129002780,59
42011000160,147
42011000180,99
42043000360,104
42043000765,106
42043000540,86
42043000630,105
42043001230,106
42043000071,14
42043000610,105
42043001320,107
42129001080,56
42129002800,59
42129003030,58
42093000080,108
42093000150,108
42047000190,75
42047000070,75
42087000230,84
42071001230,97
42043001262,106
42043000890,106
42043001410,107
42043000440,104
42043000810,107
42043000820,107
42043000565,98
42093000115,108
42033000370,75
42033000250,73
42071000300,100
42071000282,98
42043000740,106
42043000775,106
42043000785,106
42043000310,104
42043000470,103
42043000350,104
42043000520,14
42013000496,80
42013000680,80
42013000890,80
42013000450,79
42129002670,58
42129001880,57
42129000440,58
42129001790,55
42129002852,57
42129002790,59
42129000370,59
42071001840,124
42039000450,6
42121000675,64
42121000290,64
42039000300,1
42039000010,6
42039000440,6
42039000030,6
42039000110,6
42121000060,64
42121000596,64
42033000635,66
42033000130,73
42033000440,73
42083000240,67
42049000590,2
42049001370,1
42049001430,65
42049001260,3
42049001110,2
42049000050,65
42049000520,4
42049001300,2
42049000850,3
42049000020,65
42049000960,4
42129000330,59
42129002960,55
42129002650,58
42129002770,59
42129001900,58
42129000740,56
42019000371,12
42121000405,64
42121000640,64
42039000660,6
42039000170,8
42039000020,1
42121000395,64
42121000375,64
42025000050,122
42025000340,122
42129000040,55
42011001412,128
42011000652,130
42011001750,187
42011000480,129
42081000500,76
42081000290,83
42017001510,178
42017001230,18
42017002400,143
42017001190,143
42017002820,145
42017001300,31
42017001840,29
42043000230,104
42105000230,67
42015000320,68
42015000450,110
42025000058,187
42025000371,122
42037000115,109
42015000550,68
42015000430,110
42021001765,72
42021000055,72
42021000260,73
42011000032,5
42011000530,126
42011001405,128
42005000090,60
42005000500,60
42005000350,60
42005000100,60
42005000242,60
42005000192,60
42005000170,60
42037000172,109
42037000310,109
42005000570,63
42005000560,63
42005000520,63
42005000720,63
42037000422,109
42037000612,109
42133000728,169
42051000460,49
42133000820,95
42019000690,11
42019000090,11
42019000680,8
42019000351,12
42019000470,64
42081000450,83
42081000600,83
42081000610,83
42081000310,83
42081000260,76
42011000840,130
42133000490,100
42133000010,92
42133000235,92
42047000090,75
42087000210,84
42125001688,48
42125001700,49
42125000130,49
42125001570,46
42125000485,39
42133001290,95
42017000110,141
42017002010,178
42017001610,142
42017002600,18
42017001270,31
42017001905,31
42087000070,84
42087000290,84
42133000860,196
42133000640,196
42133000170,196
42133001300,95
42133000650,196
42133000360,169
42005000075,63
42005000310,60
42037000095,109
42005000130,60
42115000260,111
42115000320,111
42115000180,111
42087000130,84
42019000030,8
42019000670,8
42019000012,28
42019000014,28
42019000260,64
42019000190,11
42019000740,8
42133001427,93
42133001426,93
42133000610,92
42133001230,47
42133001054,91
42133000890,95
42133000760,93
42133001200,95
42133000930,95
42133000780,169
42133001062,91
42133001100,94
42133001075,47
42115000070,111
42037000375,109
42037000490,109
42037000620,109
42037000020,109
42109000130,82
42109000200,82
42095001020,136
42095000140,137
42095000490,136
42095000331,135
42095000020,189
42095001000,136
42095000344,135
42071000790,96
42071001402,94
42071001680,100
42071000220,124
42071001320,97
42081000240,85
42081000480,85
42081000460,85
42011001310,127
42011000391,5
42011000654,130
42103000045,139
42103000025,139
42103000140,139
42021000881,71
42021001016,71
42021001380,72
42021001230,72
42021001931,71
42021001210,72
42021001190,71
42115000092,111
42105000130,67
42105000020,67
42105000270,67
42105000220,67
42023000070,67
42125000095,46
42125001210,46
42125000420,49
42125001990,49
42125000235,46
42125000020,50
42125000070,50
42125000185,46
42125000050,50
42125000110,49
42125000352,46
42125000125,49
42115000050,111
42037000372,109
42005000300,60
42037000550,109
42037000630,109
42037000640,109
42115000080,111
42039000460,6
42039000130,6
42121000740,64
42121000102,64
42121000575,64
42115000150,111
42115000140,111
42115000040,111
42069002275,114
42069000410,114
42069001035,117
42071001060,99
42071000960,41
42071000040,100
42071001600,37
42115000380,111
42069000670,112
42069000070,112
42069001810,114
42069001060,117
42069000160,112
42069001315,114
42069000925,112
42069001280,113
42125001310,48
42125001890,48
42125000682,50
42095000890,137
42005000340,60
42005000112,60
42037000440,109
42005000265,60
42005000150,60
42005000370,60
42069001130,117
42069002160,117
42069000830,113
42069000525,114
42105000210,67
42105000050,67
42103000120,115
42125000800,50
42125002030,49
42017000990,140
42005000620,60
42005000380,60
42069002005,113
42069001750,113
42069000400,114
42105000340,67
42021001951,71
42021001338,73
42021001340,73
42021001220,71
42021000140,73
42021000540,72
42021001800,73
42021001146,71
42021000530,72
42023000050,67
42125000378,46
42125000550,48
42039000180,6
42017001160,140
42017002080,178
42017000470,142
42017000545,140
42125000190,46
42125000358,46
42125000372,46
42105000245,67
42121000050,64
42039000270,6
42039000280,6
42065000180,66
42065000190,66
42065000240,66
42065000095,66
42039000060,6
42039000340,6
42125000500,39
42125000280,48
42069001925,113
42069002030,113
42069000910,112
42071001120,37
42071000425,97
42065000085,66
42065000355,66
42103000130,139
42041000380,88
42041000650,193
42017001130,140
42017001860,31
42081000772,83
42069001070,114
42133001393,93
42011000188,128
42011001530,129
42011000320,147
42011000662,130
42011001330,128
42011000700,130
42011001510,129
42011001418,128
42011000040,5
42071000460,37
42071000560,124
42069000760,113
42081000792,83
42081000440,85
42081000670,76
42071001923,37
42041000275,103
42041000310,88
42065000120,66
42065000060,66
42031000390,63
42133000870,95
42133001010,196
42133000850,95
42133001110,94
42133001040,196
42133000080,47
42133000155,196
42103000090,139
42103000035,139
42103000080,139
42103000010,139
42103000100,139
42103000065,115
42015000090,68
42015000380,110
42015000280,110
4200300G082,40
42003007490,23
42003003551,45
42003002160,21
4200300G210,32
4200300D580,24
4200300A170,36
4200300E366,44
42123000080,65
42041000360,88
42041000340,88
42041000430,87
42041000215,103
42133000090,47
4200300C680,19
42071000367,41
42071000240,99
42071000230,100
42071001155,97
42123000020,65
42123000195,65
42121000330,64
42121000560,64
42011000880,127
42063000470,62
42111000620,69
42015000180,110
42071000320,99
42071001392,43
42071000272,124
42043001352,105
42043000160,14
42133000620,98
42133000690,196
42133000960,93
42111000140,71
42111000080,69
42111000330,69
42043001185,104
42043000850,106
42043000087,14
42043000150,14
42043000147,14
42043000340,104
42043000290,104
42043000860,106
42043000960,104
42071000470,98
42081000330,83
42133001360,47
42133000390,94
42083000200,67
42111000210,69
42071001340,37
42071000080,100
42133000800,169
42133000175,196
42133000480,100
42011001442,130
42011000618,129
42011000358,5
42011000340,5
42011000220,130
42011001560,129
42071000530,124
42071001560,98
42071000860,43
42041000221,103
42133000810,95
42083000100,67
42083000250,67
42083000300,67
42083000310,67
42085000020,8
42085000060,8
42085000600,8
42107001290,125
42107001440,125
42107001682,125
42107000575,123
42071001700,99
42071000680,96
42041000835,88
42041000838,88
42041000050,88
42041000550,88
42049000970,4
42049000320,1
42049000790,1
42049001068,3
42049001520,4
42011001170,126
42011001780,128
42011000310,147
42011000670,129
42129001260,55
42129002160,54
42129002750,59
42049000245,4
42049000560,2
42049001240,3
42049001510,4
42083000360,67
42129002440,56
42129001430,58
42129002310,58
42129002320,58
42129002190,56
42129001100,56
42129001570,58
42129001560,58
42129001030,56
42129001810,55
42105000310,67
42105000280,67
42105000110,67
42047000295,75
42047000010,75
42071001525,98
42011000192,128
42011000170,99
42121000300,64
42039000400,6
42039000500,64
42039000080,6
42071001454,100
42029000480,167
42029000800,26
42029000160,155
42029001010,74
42117000270,68
42121000310,64
42029000216,158
42099000210,86
42007001250,10
42007000840,15
42007000850,16
42007000275,16
42099000130,86
42051001015,52
42051000590,49
42007000620,16
42007000195,16
42063000710,62
42099000310,86
42007000250,16
42007000680,10
42007001360,15
42007000695,16
42007000950,16
42007001280,12
42007001115,15
42007000630,10
42063000100,59
42063000670,62
42007000860,16
42007000185,16
42007000300,15
42007000710,16
4200300G710,35
42003000720,38
42007001260,12
42007001300,10
42007001510,10
42007001310,10
42007001550,10
42051000915,49
42003002550,21
4200300F921,55
4200300F281,30
42003003300,20
4200300F415,42
4200300B900,27
42003000281,51
42003000551,51
4200300D460,24
42003001322,42
4200300F620,45
42003009960,36
42003008090,32
42003000381,20
4200300E342,44
42003007660,23
4200300E810,42
4200300E120,25
42003003511,45
4200300B820,44
42003006620,19
42003002510,27
42003001390,44
42003005870,19
42003001440,27
4200300A950,27
42003004241,44
42003005470,32
4200300G852,24
4200300G856,24
42003001850,35
42003002371,45
4200300G341,36
42003005480,32
42003003080,38
42003002200,46
42003000111,45
